row_index,audio_path,speaker_id,split,gender,age,ethnicity,embedding_family,pdaf_mode
4326,ears_dataset_processed/val/p092/interjection_anger_0_160000.wav,p092,val,female,36-45,white or caucasian,pdaf,neutral_mel128
4327,ears_dataset_processed/val/p092/emo_sadness_sentences_0_160000.wav,p092,val,female,36-45,white or caucasian,pdaf,neutral_mel128
4328,ears_dataset_processed/val/p089/freeform_speech_02_2400000_2560000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4329,ears_dataset_processed/val/p089/freeform_speech_02_640000_800000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4330,ears_dataset_processed/val/p089/rainbow_07_highpitch_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4331,ears_dataset_processed/val/p089/freeform_speech_06_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4332,ears_dataset_processed/val/p089/emo_extasy_sentences_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4333,ears_dataset_processed/val/p089/rainbow_08_fast_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4334,ears_dataset_processed/val/p089/freeform_speech_05_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4335,ears_dataset_processed/val/p089/rainbow_05_lowpitch_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4336,ears_dataset_processed/val/p089/sentences_04_whisper_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4337,ears_dataset_processed/val/p089/sentences_08_slow_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4338,ears_dataset_processed/val/p089/freeform_speech_02_480000_640000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4339,ears_dataset_processed/val/p089/rainbow_04_fast_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4340,ears_dataset_processed/val/p089/freeform_speech_03_1760000_1920000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4341,ears_dataset_processed/val/p089/freeform_speech_04_640000_800000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4342,ears_dataset_processed/val/p089/rainbow_08_lowpitch_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4343,ears_dataset_processed/val/p089/freeform_speech_06_1600000_1760000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4344,ears_dataset_processed/val/p089/emo_disgust_sentences_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4345,ears_dataset_processed/val/p089/sentences_02_slow_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4346,ears_dataset_processed/val/p089/emo_extasy_freeform_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4347,ears_dataset_processed/val/p089/freeform_speech_02_2080000_2240000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4348,ears_dataset_processed/val/p089/freeform_speech_04_2080000_2240000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4349,ears_dataset_processed/val/p089/freeform_speech_06_1280000_1440000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4350,ears_dataset_processed/val/p089/freeform_speech_04_2560000_2720000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4351,ears_dataset_processed/val/p089/rainbow_08_slow_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4352,ears_dataset_processed/val/p089/emo_embarassment_freeform_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4353,ears_dataset_processed/val/p089/emo_desire_sentences_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4354,ears_dataset_processed/val/p089/freeform_speech_05_1120000_1280000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4355,ears_dataset_processed/val/p089/interjection_congratulations_320000_480000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4356,ears_dataset_processed/val/p089/freeform_speech_01_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4357,ears_dataset_processed/val/p089/emo_anger_freeform_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4358,ears_dataset_processed/val/p089/freeform_speech_03_1280000_1440000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4359,ears_dataset_processed/val/p089/rainbow_03_lowpitch_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4360,ears_dataset_processed/val/p089/freeform_speech_05_1440000_1600000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4361,ears_dataset_processed/val/p089/rainbow_05_slow_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4362,ears_dataset_processed/val/p089/rainbow_05_highpitch_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4363,ears_dataset_processed/val/p089/sentences_21_regular_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4364,ears_dataset_processed/val/p089/rainbow_01_regular_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4365,ears_dataset_processed/val/p089/emo_sadness_freeform_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4366,ears_dataset_processed/val/p089/freeform_speech_06_2560000_2720000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4367,ears_dataset_processed/val/p089/freeform_speech_05_320000_480000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4368,ears_dataset_processed/val/p089/rainbow_07_fast_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4369,ears_dataset_processed/val/p089/freeform_speech_04_1440000_1600000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4370,ears_dataset_processed/val/p089/rainbow_03_slow_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4371,ears_dataset_processed/val/p089/sentences_07_slow_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4372,ears_dataset_processed/val/p089/freeform_speech_03_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4373,ears_dataset_processed/val/p089/freeform_speech_05_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4374,ears_dataset_processed/val/p089/emo_serenity_sentences_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4375,ears_dataset_processed/val/p089/freeform_speech_01_2240000_2400000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4376,ears_dataset_processed/val/p089/emo_confusion_sentences_0_150675.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4377,ears_dataset_processed/val/p089/rainbow_08_slow_320000_480000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4378,ears_dataset_processed/val/p089/sentences_23_regular_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4379,ears_dataset_processed/val/p089/rainbow_08_regular_160000_320000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4380,ears_dataset_processed/val/p089/emo_interest_freeform_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4381,ears_dataset_processed/val/p089/sentences_01_loud_0_160000.wav,p089,val,female,26-35,asian,pdaf,neutral_mel128
4382,ears_dataset_processed/val/p090/sentences_13_lowpitch_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4383,ears_dataset_processed/val/p090/emo_extasy_sentences_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4384,ears_dataset_processed/val/p090/freeform_speech_06_2400000_2560000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4385,ears_dataset_processed/val/p090/sentences_08_slow_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4386,ears_dataset_processed/val/p090/freeform_speech_02_480000_640000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4387,ears_dataset_processed/val/p090/rainbow_08_slow_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4388,ears_dataset_processed/val/p090/rainbow_07_regular_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4389,ears_dataset_processed/val/p090/interjection_agreement_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4390,ears_dataset_processed/val/p090/freeform_speech_02_2560000_2720000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4391,ears_dataset_processed/val/p090/rainbow_05_fast_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4392,ears_dataset_processed/val/p090/emo_disgust_sentences_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4393,ears_dataset_processed/val/p090/freeform_speech_02_1920000_2080000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4394,ears_dataset_processed/val/p090/emo_extasy_freeform_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4395,ears_dataset_processed/val/p090/sentences_11_highpitch_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4396,ears_dataset_processed/val/p090/emo_embarassment_freeform_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4397,ears_dataset_processed/val/p090/emo_desire_sentences_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4398,ears_dataset_processed/val/p090/freeform_speech_02_800000_960000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4399,ears_dataset_processed/val/p090/rainbow_08_loud_160000_320000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4400,ears_dataset_processed/val/p090/rainbow_03_regular_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4401,ears_dataset_processed/val/p090/freeform_speech_01_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4402,ears_dataset_processed/val/p090/emo_anger_freeform_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4403,ears_dataset_processed/val/p090/rainbow_02_whisper_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4404,ears_dataset_processed/val/p090/freeform_speech_03_1440000_1600000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4405,ears_dataset_processed/val/p090/rainbow_07_whisper_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4406,ears_dataset_processed/val/p090/freeform_speech_05_1280000_1440000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4407,ears_dataset_processed/val/p090/freeform_speech_05_1440000_1600000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4408,ears_dataset_processed/val/p090/sentences_21_regular_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4409,ears_dataset_processed/val/p090/rainbow_01_regular_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4410,ears_dataset_processed/val/p090/emo_sadness_freeform_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4411,ears_dataset_processed/val/p090/rainbow_07_slow_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4412,ears_dataset_processed/val/p090/sentences_09_fast_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4413,ears_dataset_processed/val/p090/sentences_02_lowpitch_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4414,ears_dataset_processed/val/p090/rainbow_07_fast_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4415,ears_dataset_processed/val/p090/freeform_speech_06_1120000_1280000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4416,ears_dataset_processed/val/p090/sentences_18_regular_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4417,ears_dataset_processed/val/p090/sentences_01_highpitch_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4418,ears_dataset_processed/val/p090/freeform_speech_03_2560000_2720000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4419,ears_dataset_processed/val/p090/freeform_speech_03_480000_640000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4420,ears_dataset_processed/val/p090/rainbow_01_loud_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4421,ears_dataset_processed/val/p090/sentences_07_slow_160000_320000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4422,ears_dataset_processed/val/p090/freeform_speech_05_160000_320000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4423,ears_dataset_processed/val/p090/emo_serenity_sentences_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4424,ears_dataset_processed/val/p090/freeform_speech_04_320000_480000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4425,ears_dataset_processed/val/p090/emo_contentment_freeform_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4426,ears_dataset_processed/val/p090/freeform_speech_01_2240000_2400000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4427,ears_dataset_processed/val/p090/freeform_speech_03_160000_320000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4428,ears_dataset_processed/val/p090/freeform_speech_04_2400000_2560000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4429,ears_dataset_processed/val/p090/freeform_speech_02_1600000_1760000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4430,ears_dataset_processed/val/p090/sentences_22_regular_160000_320000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4431,ears_dataset_processed/val/p090/sentences_01_whisper_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4432,ears_dataset_processed/val/p090/freeform_speech_06_800000_960000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4433,ears_dataset_processed/val/p090/interjection_congratulations_160000_320000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4434,ears_dataset_processed/val/p090/emo_confusion_sentences_0_110314.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4435,ears_dataset_processed/val/p090/emo_interest_freeform_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4436,ears_dataset_processed/val/p090/sentences_01_regular_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4437,ears_dataset_processed/val/p090/rainbow_06_highpitch_0_160000.wav,p090,val,male,56-65,white or caucasian,pdaf,neutral_mel128
4438,ears_dataset_processed/val/p058/freeform_speech_04_800000_960000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4439,ears_dataset_processed/val/p058/rainbow_08_fast_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4440,ears_dataset_processed/val/p058/freeform_speech_05_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4441,ears_dataset_processed/val/p058/rainbow_05_regular_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4442,ears_dataset_processed/val/p058/freeform_speech_06_2080000_2240000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4443,ears_dataset_processed/val/p058/freeform_speech_02_1760000_1920000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4444,ears_dataset_processed/val/p058/freeform_speech_02_320000_480000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4445,ears_dataset_processed/val/p058/sentences_02_loud_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4446,ears_dataset_processed/val/p058/rainbow_08_slow_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4447,ears_dataset_processed/val/p058/freeform_speech_04_2240000_2400000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4448,ears_dataset_processed/val/p058/freeform_speech_04_1600000_1760000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4449,ears_dataset_processed/val/p058/freeform_speech_06_2720000_2880000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4450,ears_dataset_processed/val/p058/emo_disgust_sentences_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4451,ears_dataset_processed/val/p058/emo_extasy_freeform_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4452,ears_dataset_processed/val/p058/freeform_speech_06_1280000_1440000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4453,ears_dataset_processed/val/p058/freeform_speech_04_2560000_2720000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4454,ears_dataset_processed/val/p058/freeform_speech_04_1920000_2080000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4455,ears_dataset_processed/val/p058/rainbow_03_whisper_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4456,ears_dataset_processed/val/p058/emo_desire_sentences_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4457,ears_dataset_processed/val/p058/freeform_speech_03_1600000_1760000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4458,ears_dataset_processed/val/p058/freeform_speech_05_1120000_1280000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4459,ears_dataset_processed/val/p058/freeform_speech_01_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4460,ears_dataset_processed/val/p058/rainbow_03_slow_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4461,ears_dataset_processed/val/p058/emo_anger_freeform_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4462,ears_dataset_processed/val/p058/sentences_12_highpitch_0_160000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4463,ears_dataset_processed/val/p058/emo_confusion_sentences_0_150408.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4464,ears_dataset_processed/val/p058/freeform_speech_02_1440000_1600000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
4465,ears_dataset_processed/val/p058/rainbow_05_slow_160000_320000.wav,p058,val,female,26-35,white or caucasian,pdaf,neutral_mel128
